QQQ Close,TLT Close,GLD Close,PSQ Close,QQQ daily_ret,TLT daily_ret,GLD daily_ret,PSQ daily_ret,QQQ Vol,TLT Vol,GLD Vol,PSQ Vol,QQQ SMA1,TLT SMA1,GLD SMA1,PSQ SMA1,QQQ SMA2,TLT SMA2,GLD SMA2,PSQ SMA2,Day_in_month,Target Rate,Core Inflation Rate MoM_Actual,Core Inflation Rate MoM_Surprise,GDP Growth Rate QoQ_Actual,GDP Growth Rate QoQ_Surprise,Inflation Rate YoY_Actual,Inflation Rate YoY_Surprise, Non Farm Payrolls_Actual ,Non Farm Payrolls_Surprise
101.50369262695312,95.0214614868164,113.8499984741211,246.8759307861328,0.0027571447704883845,-0.00772648467334891,0.004677010066397758,-0.00323618035965223,23296700,13626100,6456000,54980,101.67648587908063,95.24412318638393,113.41714259556362,246.61192757742745,100.80576604207357,99.74074999491374,114.63400026957194,249.38002395629883,17,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
102.98299407958984,94.55503845214844,115.31999969482422,243.49166870117188,0.014573868342637075,-0.004908607249033747,0.012911736850284239,-0.013708351697892751,43032400,10123300,8041300,89900,101.7190181187221,94.96401814052037,113.50428553989956,246.51014818464006,100.84856313069662,99.55017534891765,114.64650026957194,249.25237121582032,18,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
102.4738540649414,95.76947021484375,115.12000274658203,244.6494903564453,-0.004943923209835499,0.012843649398015966,-0.0017342780850801987,0.004755077089287907,27877600,10439200,4611600,40140,101.70059258597237,94.84625952584403,113.58428573608398,246.5355965750558,100.92117500305176,99.39476000467936,114.65300025939942,249.04901707967122,19,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
103.22917175292969,93.8150863647461,113.63999938964844,242.7791748046875,0.007370833222585915,-0.020407169901987543,-0.01285617895780966,-0.0076448781848383884,19120900,9769000,5763700,64840,101.75937925066266,94.68598665509906,113.52571432931083,246.37974439348494,101.01195793151855,99.23407694498698,114.62233352661133,248.80039037068684,22,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
103.31309509277344,93.25215148925781,112.88999938964844,242.4229278564453,0.0008129808504577785,-0.006000472816276359,-0.006599788842205134,-0.0014673702904245411,18127900,8945100,4522800,27340,101.80222920009068,94.59579740251813,113.4721429007394,246.24615260532923,101.09762700398763,99.0425661722819,114.58616689046224,248.56289520263672,23,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
102.78157043457031,94.0563735961914,112.58999633789062,243.66978454589844,-0.005144794643174966,0.008624166778889109,-0.0026574812063053788,0.005143311734076006,15815900,8600400,2975500,32040,101.86293574741909,94.47516305106026,113.45428575788226,246.07757459368025,101.15567436218262,98.87311706542968,114.56683349609375,248.39664840698242,24,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
102.576416015625,93.72664642333984,112.44000244140625,244.20416259765625,-0.001996023392889401,-0.0035056334860109617,-0.0013322133525454083,0.002193041918404859,18326700,8287800,2904700,32140,101.92626844133649,94.41427230834961,113.46857179914203,245.9121813092913,101.22782478332519,98.69444274902344,114.54650014241537,248.1955197652181,25,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
101.89568328857422,92.67304229736328,112.55999755859375,245.673583984375,-0.0066363473544160945,-0.011241244258518468,0.001067192410014739,0.00601718402785667,32311700,11673000,4392600,71460,102.01474053519112,94.28559167044503,113.46785736083984,245.66726575578963,101.2971575419108,98.47534395853678,114.4958334604899,247.99216486612957,26,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
99.48981475830078,95.12602996826172,113.06999969482422,251.4625701904297,-0.023611093744372758,0.02646926884117451,0.0045309359212182265,0.0235637308340928,50874900,17132900,5820200,77840,101.94332776750836,94.38554763793945,113.48571450369698,245.81358119419642,101.3253074645996,98.31581535339356,114.45900014241536,247.89271443684896,29,0.25,0.018,0.001,-0.007,-0.009,-0.002,-0.001,223000.0,19100.0
99.84418487548828,94.46652221679688,112.37000274658203,250.52740478515625,0.0035618733239015654,-0.006932989337249618,-0.006190828249150737,-0.0037189049828181275,34809900,13469000,7897000,53880,101.79887226649693,94.49699183872768,113.38500050136021,246.1252931867327,101.34602813720703,98.15503908793131,114.38700014750162,247.81033299763996,30,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
100.63677978515625,93.19143676757812,111.9800033569336,248.6571807861328,0.007938318197062477,-0.013497749459776665,-0.0034706717105629226,-0.007465147378296955,21293000,12451500,4409000,26540,101.70039912632534,94.37776293073382,113.29357201712472,246.33522251674108,101.38274955749512,97.95846150716146,114.31816685994467,247.6908437093099,1,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
100.66475677490234,93.49767303466797,111.76000213623047,248.56808471679688,0.00027799965187491615,0.003286098784522462,-0.0019646473844252554,-0.0003583088533950507,20499400,6682100,3838600,23760,101.6637328011649,94.28040804181781,113.18857192993164,246.39883858816964,101.40691223144532,97.76645456949869,114.25633354187012,247.6017832438151,2,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
100.43164825439453,95.23065948486328,112.05999755859375,249.14700317382812,-0.0023156914890190006,0.018535075729133377,0.002684282539629823,0.002329013628965315,24311000,10605800,4259800,52600,101.64630453927177,94.29592514038086,113.0692858014788,246.4147447858538,101.41680119832357,97.62602195739746,114.2128335316976,247.54983139038086,6,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
100.68342590332031,96.12528228759766,110.76000213623047,248.70172119140625,0.002506955260636712,0.009394272890408617,-0.011600887477117294,-0.0017872259218434383,44230800,16160100,9073400,49820,101.60764912196568,94.32191957746234,112.88642883300781,246.48790631975447,101.42406298319499,97.49796358744304,114.12600021362304,247.5082700093587,7,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
98.93029022216797,96.95548248291016,111.08999633789062,253.02105712890625,-0.017412356258474593,0.008636647670158482,0.002979362543296782,0.017367535362474484,39691500,9951800,5694900,139300,101.42383466448102,94.46006393432617,112.68928582327706,246.92684391566686,101.4062925974528,97.38133913675944,114.05850016276041,247.52756576538087,8,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
98.87433624267578,95.0452651977539,111.36000061035156,252.97657775878906,-0.0005655899660915731,-0.019702003808737212,0.0024305003273175085,-0.0001757931558025172,28381000,11108900,3802900,88460,101.13035910470145,94.49508013044085,112.40642874581474,247.60433741978235,101.39239692687988,97.22059707641601,114.00716679890951,247.53498814900715,9,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
100.3850326538086,93.53801727294922,111.48999786376953,249.0579376220703,0.01527895375626076,-0.015858211576017633,0.0011673603870820948,-0.01549013023828294,26415800,13636600,3594900,69740,100.98115757533482,94.33569063459124,112.1471426827567,247.91922651018416,101.39329007466634,97.03620262145996,113.94150009155274,247.5030756632487,10,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
102.1474838256836,93.24785614013672,110.98999786376953,244.87208557128906,0.017556911875030723,-0.0031020663177603325,-0.00448470723455352,-0.016806740193653358,25780700,8006700,4279300,93300,100.9038941519601,94.29517418997628,111.95785685947963,248.06872013637,101.42588361104329,96.85564880371093,113.87416674296061,247.39620310465494,13,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
102.81888580322266,93.5541000366211,110.73999786376953,243.13543701171875,0.006572868487733086,0.003284192357453586,-0.002252455219495131,-0.007092064232306017,21977200,4227800,2601000,62900,100.86859348842076,94.31674194335938,111.80428532191685,248.11961364746094,101.4957176208496,96.66031036376953,113.79316673278808,247.19581782023113,14,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
102.9307632446289,94.54553985595703,110.16000366210938,242.82366943359375,0.0010881020595803204,0.010597502610231402,-0.005237440968471563,-0.0012822794651278224,28631500,8720400,9286200,51340,100.87925011771065,94.3516823904855,111.6307144165039,248.0591768537249,101.5427614847819,96.49698003133138,113.71716677347818,247.05332056681314,15,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
104.38549041748047,95.1983871459961,109.76000213623047,239.35032653808594,0.014133065052614135,0.006905109337084436,-0.0036310957932229604,-0.014303971699339169,29838900,7306500,4629700,67200,101.0084697178432,94.45680672781808,111.43928582327706,247.7124742780413,101.60691769917806,96.3524055480957,113.62350018819173,246.87223078409832,16,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
105.92413330078125,95.6900405883789,108.6500015258789,236.01052856445312,0.014740007228467356,0.005164514411665433,-0.010112979124889843,-0.013953596896812193,35926800,7404900,14858300,70600,101.29621614728656,94.67230660574776,111.16000039236886,247.02225603376115,101.68756930033366,96.24245440165201,113.53716684977213,246.65774180094402,17,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
106.28783416748047,95.28706359863281,105.69999694824219,234.9863739013672,0.0034335977587511834,-0.004211274101967866,-0.027151445340146352,-0.004339444809159154,26539000,5941000,15751700,86360,101.78178896222796,94.68380900791713,110.63357162475586,245.8453848702567,101.76792488098144,96.11844571431477,113.38783340454101,246.44102732340494,20,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
106.2225570678711,95.80287170410156,105.37000274658203,235.2535400390625,-0.0006141540103876686,0.0054132018134323,-0.003121988752958438,0.001136943105507271,35468900,5627500,10519800,34800,102.23738697596959,94.77926254272461,110.13357162475586,244.75439453125,101.82424341837564,95.99235598246257,113.25983339945475,246.28517201741536,21,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
105.01961517333984,96.39937591552734,104.80000305175781,237.79176330566406,-0.011324731090427642,0.006226370888632093,-0.005409506310776968,0.010789309551644255,35575000,6228900,8349200,76820,102.55044664655414,95.00840105329242,109.62071446010044,243.9782932826451,101.86485481262207,95.87620798746745,113.0843334197998,246.1612289428711,22,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
104.6279525756836,97.60027313232422,104.33000183105469,238.7269287109375,-0.0037294232797349114,0.012457520657075616,-0.004484744341763047,0.003932707307743755,25698300,9087700,5779300,31760,102.83353206089565,95.30144391741071,109.09000015258789,243.27535356794084,101.90234985351563,95.80383262634277,112.8843334197998,246.04396642049153,23,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
103.60218811035156,97.84209442138672,105.3499984741211,241.04251098632812,-0.009803923713312068,0.0024776702083060265,0.009776637833459612,0.009699711247047604,30844700,7307900,11572700,64800,103.05999919346401,95.48797498430524,108.61071450369698,242.6964612688337,101.93344853719076,95.75631014506023,112.71500002543131,245.94154739379883,24,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
102.74427795410156,98.36603546142578,104.86000061035156,243.00181579589844,-0.008280811167194702,0.005354965499640096,-0.00465114258060384,0.008128461662438635,35994800,8172000,10690100,229400,103.20720291137695,95.64802878243583,108.18928582327706,242.28932516915458,101.97691904703775,95.71458435058594,112.57150001525879,245.8072156270345,27,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
103.6301498413086,97.64869689941406,105.0199966430664,240.99795532226562,0.008622104362860705,-0.0072925431897986615,0.0015258061394580746,-0.008246277778088285,33553500,9128200,5549200,37680,103.542907169887,95.69754409790039,107.7557144165039,241.43053218296595,102.01313501993815,95.68353335062663,112.43716659545899,245.6951477050781,28,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
104.02181243896484,97.28598022460938,105.16999816894531,239.8401336669922,0.0037794271093500864,-0.0037145060438268374,0.0014283139466164663,-0.004804279993683713,26714100,6706400,5616900,42460,103.9105840410505,95.85759517124721,107.31357138497489,240.4922147478376,102.05308787027995,95.66208661397299,112.28833325703938,245.57046203613282,29,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
104.51603698730469,98.03553009033203,104.2699966430664,238.86050415039062,0.004751162633604755,0.007704603109226271,-0.008557588110186587,-0.004084510384578688,25438100,6146600,6652000,36080,104.20565577915737,96.17884608677456,106.79785701206752,239.76382664271765,102.12887891133626,95.6554059346517,112.11916656494141,245.36265436808267,30,0.25,0.017,-0.001,-0.002,0.0,0.0,0.0,280000.0,51000.0
104.39481353759766,98.760986328125,104.93000030517578,239.1721954345703,-0.0011598550155681453,0.007399931811706617,0.006329756242044127,0.0013049092619490388,22081700,9178400,6689200,50320,104.36617933000836,96.57264110020229,106.36500004359654,239.35669163295202,102.2141237894694,95.6889045715332,111.96199989318848,245.13109690348307,31,0.25,0.018,0.0,0.023,-0.003,0.001,0.0,223000.0,2000.0
104.06845092773438,99.80062866210938,104.0999984741211,239.79562377929688,-0.0031262339459587896,0.010526852481305138,-0.007910052688847147,0.0026066087807314897,25001800,11753700,3528600,40140,104.45543398175921,97.0188217163086,105.89071437290737,239.11813354492188,102.28400573730468,95.71806246439616,111.80666656494141,244.93516337076824,3,0.25,0.018,0.0,0.023,-0.003,0.001,0.0,223000.0,2000.0
